Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Maruti,Kochi,2016,25418,Petrol,Manual,First,20.73,1373,91.2,5,7.09
Maruti,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248,73.9,5,6.46
Volkswagen,Chennai,2012,60000,Diesel,Manual,First,22.07,1199,73.9,5,4.0
BMW,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995,184.0,5,11.0
Audi,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967,241.4,7,49.79
Ford,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498,99.0,5,4.8
BMW,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995,190.0,5,35.0
Mercedes-Benz,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987,224.0,5,21.99
Maruti,Mumbai,2007,50000,Petrol,Manual,Second,17.3,1061,64.0,5,1.1
Maruti,Delhi,2018,13000,Petrol,Manual,First,21.4,1197,83.1,5,6.6
Maruti,Pune,2013,74000,Petrol,Manual,First,22.0,1197,81.8,5,4.5
Chevrolet,Pune,2009,75000,Petrol,Manual,Second,14.7,1150,76.0,5,1.0
Volkswagen,Chennai,2017,25000,Diesel,Manual,First,20.14,1498,88.0,5,6.9
Land,Hyderabad,2012,139000,Diesel,Automatic,First,0.0,2179,115.0,5,16.75
Audi,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968,174.3,5,25.49
Audi,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968,187.74,5,35.5
Hyundai,Kochi,2018,32663,Diesel,Manual,First,24.0,1186,73.97,5,6.28
Mahindra,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179,120.0,8,4.88
Tata,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248,74.0,5,3.7
Hyundai,Kochi,2015,43993,Petrol,Manual,First,21.1,814,55.2,5,3.45
Mahindra,Kochi,2016,72118,Diesel,Manual,First,15.4,2179,120.0,8,10.23
Honda,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354,142.0,5,6.5
Volkswagen,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199,74.0,5,6.15
Maruti,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196,73.0,7,2.9
Hyundai,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120,70.0,5,5.5
Ford,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198,197.0,7,31.0
Hyundai,Delhi,2015,59261,Diesel,Manual,First,24.0,1186,73.97,5,4.25
Maruti,Kochi,2016,65210,Diesel,Manual,First,22.9,1248,74.0,5,5.48
Hyundai,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197,81.83,5,7.25
Maruti,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298,85.8,5,3.0
BMW,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995,190.0,5,29.5
Honda,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497,78.0,5,1.49
Hyundai,Pune,2013,54534,Petrol,Automatic,First,16.95,1197,78.9,5,3.65
Ford,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498,98.96,5,10.9
Maruti,Bangalore,2015,48808,Petrol,Manual,First,23.1,998,67.04,5,4.3
Maruti,Pune,2012,63001,Diesel,Manual,Second,20.77,1248,88.76,7,6.11
Toyota,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494,102.0,8,15.5
Honda,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497,117.3,5,6.9
Maruti,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197,85.8,5,4.69
Maruti,Kochi,2011,33292,Petrol,Manual,First,18.5,1197,85.8,5,3.19
Hyundai,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396,98.6,5,3.75
Hyundai,Pune,2019,1000,Petrol,Manual,First,17.19,1197,81.86,5,8.6
Honda,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497,118.0,5,3.85
Porsche,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134,382.0,5,67.83
Honda,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198,86.7,5,9.31
Honda,Pune,2008,152633,Petrol,Automatic,First,12.9,1799,130.0,5,3.0
Hyundai,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197,81.83,5,5.5
Hyundai,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582,126.2,5,13.3
Audi,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968,174.33,5,23.0
Maruti,Mumbai,2018,11000,Petrol,Manual,First,24.7,796,47.3,5,3.35
BMW,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995,177.0,5,10.0
Hyundai,Delhi,2013,63265,Petrol,Manual,First,20.36,1197,78.9,5,2.95
Volkswagen,Pune,2016,20000,Diesel,Manual,First,21.66,1498,108.62,5,6.75
Volkswagen,Pune,2010,79000,Petrol,Manual,Third,16.47,1198,73.9,5,2.44
Maruti,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373,91.1,5,5.85
Volkswagen,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197,103.5,5,7.4
Hyundai,Pune,2016,76000,Diesel,Manual,First,24.4,1120,71.0,5,3.8
Honda,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799,130.0,5,3.8
Honda,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497,78.0,5,2.7
Mahindra,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523,62.1,7,7.21
Honda,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497,117.3,5,7.9
Hyundai,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186,73.97,5,4.2
Renault,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461,108.45,5,5.75
Maruti,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998,66.1,5,3.45
Audi,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968,174.33,5,25.75
Mahindra,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179,140.0,7,16.59
Renault,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198,74.96,5,4.69
BMW,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995,170.0,5,7.5
Toyota,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393,147.8,7,16.5
Honda,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497,118.0,5,1.99
Maruti,Chennai,2014,75180,Diesel,Manual,First,22.9,1248,74.0,5,5.25
Renault,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461,108.45,5,5.4
Volkswagen,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198,74.0,5,3.9
Hyundai,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197,81.86,5,5.8
BMW,Pune,2014,32000,Diesel,Automatic,First,18.12,1995,190.0,5,30.5
Maruti,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248,74.0,5,5.6
Mercedes-Benz,Ahmedabad,2012,66000,Diesel,Automatic,First,0.0,2987,165.0,5,23.0
Maruti,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248,74.0,5,5.15
Hyundai,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582,126.2,5,9.48
Tata,Bangalore,2016,17800,Petrol,Automatic,Second,21.9,624,37.48,4,2.38
Maruti,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298,85.8,5,3.8
Hyundai,Delhi,2015,45000,Petrol,Manual,Second,18.6,1197,81.83,5,5.5
Hyundai,Hyderabad,2010,85155,Petrol,Manual,First,17.0,1197,80.0,5,3.55
Maruti,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373,91.1,5,6.35
Land,Delhi,2015,37000,Diesel,Automatic,First,12.7,2179,187.7,5,36.0
Tata,Hyderabad,2005,92000,Diesel,Manual,Second,16.1,1405,70.0,5,1.1
Tata,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193,88.7,5,3.7
Mahindra,Delhi,2016,24569,Diesel,Manual,First,16.0,1997,140.0,7,13.5
Honda,Mumbai,2008,95000,Petrol,Automatic,Third,11.7,2354,177.6,5,2.85
Tata,Coimbatore,2015,25811,Petrol,Manual,Second,25.4,624,37.5,4,2.13
Hyundai,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582,126.2,5,7.75
Tata,Chennai,2017,100400,Diesel,Manual,First,25.0,1396,69.0,5,2.85
Honda,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498,98.6,5,4.95
Mahindra,Kochi,2012,82103,Diesel,Manual,First,15.1,2179,140.0,7,6.2
BMW,Pune,2013,98000,Diesel,Automatic,First,18.56,1995,190.0,5,17.5
Hyundai,Pune,2010,45252,Petrol,Manual,First,18.9,1197,81.86,5,2.25
Maruti,Delhi,2017,10300,Petrol,Manual,First,21.4,1197,83.1,5,6.75
Hyundai,Kochi,2016,42024,Diesel,Automatic,First,19.08,1582,126.2,5,9.73
Maruti,Kochi,2018,51236,Diesel,Manual,First,25.47,1248,88.5,7,8.49
Mini,Mumbai,2013,52000,Petrol,Automatic,First,13.6,1598,181.0,4,25.0
Maruti,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248,73.94,5,5.59
Skoda,Mumbai,2011,68000,Diesel,Automatic,First,15.6,1896,106.0,5,4.8
Ford,Delhi,2014,69000,Diesel,Manual,First,22.7,1498,89.84,5,5.45
Hyundai,Pune,2017,10000,Petrol,Manual,First,18.6,1197,81.83,5,6.5
Honda,Chennai,2015,16000,Petrol,Manual,First,19.4,1198,86.8,5,4.35
Honda,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498,98.6,5,3.75
BMW,Pune,2010,170000,Diesel,Automatic,Third,18.48,1995,177.0,5,12.0
Audi,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967,241.4,7,32.0
Hyundai,Jaipur,2015,50000,Diesel,Manual,Second,24.0,1120,70.0,5,4.0
Nissan,Kolkata,2011,39010,Diesel,Manual,First,23.08,1461,63.1,5,2.6
Hyundai,Jaipur,2016,26946,Petrol,Manual,First,18.9,1197,82.0,5,4.45
Hyundai,Pune,2015,28700,Petrol,Manual,First,21.1,814,55.2,5,2.6
Mercedes-Benz,Chennai,2011,60000,Petrol,Automatic,First,11.74,1796,186.0,5,16.0
Land,Delhi,2014,38999,Diesel,Automatic,First,12.7,2179,187.7,5,32.5
Mahindra,Mumbai,2016,39000,Diesel,Automatic,First,11.18,2696,184.0,7,13.85
Maruti,Coimbatore,2018,7784,Petrol,Manual,First,20.73,1373,91.1,5,8.76
Mercedes-Benz,Kochi,2014,45710,Petrol,Automatic,First,11.8,3498,272.0,7,23.68
Maruti,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197,81.8,5,5.5
Land,Coimbatore,2013,75995,Diesel,Automatic,Second,11.49,4367,335.3,5,65.81
Renault,Kolkata,2013,57000,Diesel,Manual,First,19.01,1461,108.45,5,4.99
Hyundai,Chennai,2013,85350,Diesel,Manual,Second,22.32,1582,126.32,5,5.7
Toyota,Coimbatore,2016,82725,Petrol,Automatic,First,14.28,1798,138.03,5,11.99
BMW,Mumbai,2016,19000,Diesel,Automatic,Second,21.76,1995,190.0,5,29.99
Ford,Chennai,2018,13900,Petrol,Manual,First,18.88,1499,110.4,5,9.5
Maruti,Hyderabad,2014,108000,Diesel,Manual,First,25.2,1248,74.0,5,5.5
Hyundai,Bangalore,2016,36000,Diesel,Automatic,First,11.72,2199,194.3,7,23.0
Tata,Hyderabad,2013,62188,Diesel,Manual,First,17.2,1396,53.5,5,2.95
Hyundai,Kochi,2015,58397,Diesel,Manual,First,24.0,1120,70.0,5,4.9
Maruti,Delhi,2016,30000,Petrol,Automatic,First,22.5,998,67.0,5,4.25
Mahindra,Kochi,2018,29907,Diesel,Manual,First,16.0,2179,140.0,7,16.36
Audi,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5,9.95
Volkswagen,Bangalore,2012,65000,Diesel,Manual,First,20.54,1598,103.6,5,5.5
Maruti,Delhi,2016,22000,Diesel,Manual,First,24.3,1248,88.5,5,8.25
Maruti,Chennai,2002,99024,Petrol,Manual,First,17.3,993,60.0,5,0.95
Hyundai,Kochi,2016,34952,Petrol,Manual,First,19.81,1086,68.05,5,4.01
Honda,Kochi,2019,13913,Petrol,Manual,First,17.5,1199,88.7,5,8.2
Honda,Chennai,2014,71000,Diesel,Manual,Second,25.1,1498,98.6,5,6.2
Toyota,Chennai,2012,97000,Diesel,Automatic,First,11.5,2982,169.0,7,16.75
Mahindra,Delhi,2017,21000,Diesel,Automatic,First,16.0,2179,140.0,7,16.5
Ford,Kolkata,2012,110438,Diesel,Manual,First,20.0,1399,68.05,5,3.5
Honda,Coimbatore,2017,66507,Petrol,Automatic,Second,19.0,1199,88.7,5,5.43
Ford,Coimbatore,2017,54650,Diesel,Automatic,First,10.91,3198,197.0,7,30.35
Nissan,Hyderabad,2014,32000,Petrol,Automatic,First,17.97,1498,99.6,5,7.99
Skoda,Coimbatore,2011,75378,Diesel,Manual,First,18.7,1896,66.0,5,3.59
Chevrolet,Chennai,2012,82697,Diesel,Manual,First,25.44,936,57.6,5,1.9
Toyota,Chennai,2009,135000,Petrol,Automatic,First,12.1,2362,164.7,5,4.7
Renault,Chennai,2012,149000,Diesel,Manual,First,19.01,1461,108.45,5,7.25
Mercedes-Benz,Kochi,2016,26212,Diesel,Automatic,First,17.9,2143,136.0,5,24.46
Tata,Pune,2014,23500,Petrol,Manual,Second,17.57,1193,88.7,5,3.9
Hyundai,Coimbatore,2013,56127,Petrol,Manual,First,18.5,1197,80.0,5,5.15
Maruti,Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197,81.8,5,3.65
Hyundai,Kolkata,2016,26000,Diesel,Manual,First,25.4,1186,73.97,5,5.0
Honda,Kolkata,2009,42000,Petrol,Manual,First,17.0,1497,118.0,5,2.3
Hyundai,Pune,2001,130000,Petrol,Manual,Second,13.2,1495,94.0,5,0.75
Hyundai,Kochi,2009,137148,Petrol,Manual,Second,13.9,1599,103.2,5,1.85
Ford,Kolkata,2010,114703,Petrol,Manual,First,15.6,1196,70.0,5,1.8
Honda,Kochi,2014,97439,Diesel,Manual,First,25.8,1498,98.6,5,4.41
Maruti,Chennai,2006,40000,Petrol,Manual,First,18.9,998,67.1,5,2.0
Mercedes-Benz,Bangalore,2014,28000,Diesel,Automatic,First,13.0,2987,258.0,5,31.75
Audi,Bangalore,2015,37500,Diesel,Automatic,First,17.68,1968,174.33,5,32.0
Mercedes-Benz,Hyderabad,2010,37000,Diesel,Automatic,First,13.5,2987,282.0,5,21.0
Maruti,Ahmedabad,2010,83000,Diesel,Manual,First,19.3,1248,73.9,5,2.75
Toyota,Coimbatore,2005,79012,Petrol,Manual,First,13.4,1794,125.0,5,2.64
Mahindra,Kochi,2018,27395,Diesel,Manual,First,15.4,2179,120.0,7,14.19
Maruti,Jaipur,2017,35362,Petrol,Manual,First,22.5,998,67.04,5,3.85
Toyota,Delhi,2014,117000,Diesel,Manual,First,13.0,2982,168.5,7,15.5
Maruti,Mumbai,2010,23000,Petrol,Manual,First,18.2,1061,64.0,5,1.9
Tata,Kochi,2014,59508,Petrol,Manual,First,25.4,624,37.48,4,1.26
Hyundai,Chennai,2009,69000,Petrol,Manual,Second,18.5,1197,80.0,5,2.4
BMW,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995,190.0,5,11.5
Mahindra,Jaipur,2014,88511,Diesel,Manual,First,16.0,2179,140.0,7,8.25
Volkswagen,Pune,2011,66000,Petrol,Manual,First,15.8,1598,105.0,5,2.75
Skoda,Delhi,2009,65000,Petrol,Manual,Second,17.5,1198,70.0,5,1.4
Tata,Coimbatore,2015,30676,Petrol,Manual,First,25.4,624,37.5,4,2.9
Ford,Chennai,2011,76000,Diesel,Manual,First,20.0,1399,68.0,5,2.4
Volkswagen,Pune,2013,23627,Petrol,Automatic,First,14.8,1598,105.0,5,4.75
Land,Kochi,2018,52827,Diesel,Automatic,First,12.7,2179,187.7,5,44.76
Honda,Kochi,2015,64465,Diesel,Manual,First,26.0,1498,98.6,5,6.22
Renault,Chennai,2018,14000,Petrol,Automatic,First,22.5,999,67.0,5,4.5
Hyundai,Mumbai,2015,26000,Petrol,Manual,First,18.9,1197,82.0,5,4.25
Chevrolet,Hyderabad,2011,78203,Diesel,Automatic,First,18.1,1991,147.9,4,5.5
Hyundai,Mumbai,2017,27000,Diesel,Manual,First,22.54,1396,88.73,5,6.95
Maruti,Coimbatore,2018,31919,Petrol,Automatic,First,24.07,998,67.1,5,4.56
Hyundai,Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582,126.2,5,13.82
Honda,Mumbai,2016,17362,Petrol,Manual,First,18.0,1198,86.7,5,5.65
Hyundai,Kochi,2016,49716,Diesel,Manual,First,21.19,1396,88.73,5,6.2
Maruti,Delhi,2014,48000,Petrol,Manual,First,23.1,998,67.04,5,3.25
Audi,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5,8.5
Hyundai,Bangalore,2016,79000,Diesel,Manual,First,24.8,1396,88.7,5,7.25
Renault,Pune,2013,57000,Diesel,Manual,First,21.8,1461,78.0,5,4.61
Volkswagen,Delhi,2016,29754,Petrol,Manual,First,16.2,1199,74.0,5,5.3
Tata,Ahmedabad,2012,50123,Diesel,Manual,First,17.0,1405,70.0,5,1.9
Hyundai,Kochi,2012,57184,Petrol,Manual,First,20.36,1197,78.9,5,3.09
BMW,Mumbai,2007,75000,Diesel,Automatic,Second,16.46,2993,258.0,5,9.5
Hyundai,Mumbai,2015,26000,Diesel,Automatic,First,17.01,1582,126.2,5,12.65
Hyundai,Delhi,2016,22129,Petrol,Manual,First,18.9,1197,82.0,5,4.25
Maruti,Hyderabad,2011,127887,Diesel,Manual,First,21.1,1248,73.9,5,2.95
Mahindra,Hyderabad,2006,92000,Diesel,Manual,First,10.5,2179,120.0,8,3.45
Hyundai,Hyderabad,2011,60634,Petrol,Manual,First,19.81,1086,68.05,5,3.3
Tata,Hyderabad,2014,90000,Diesel,Manual,First,14.0,2179,138.1,7,8.0
Honda,Kolkata,2009,59000,Petrol,Manual,First,13.5,1799,130.0,5,2.71
Maruti,Hyderabad,2012,59293,Petrol,Manual,First,18.2,998,67.1,5,2.7
Maruti,Mumbai,2012,80753,Diesel,Manual,Second,23.4,1248,74.0,5,4.5
Toyota,Delhi,2015,40000,Diesel,Manual,Second,13.0,2982,168.5,7,18.75
Maruti,Pune,2014,103000,Diesel,Manual,Second,28.4,1248,74.0,5,5.25
Maruti,Hyderabad,2012,72389,LPG,Manual,First,26.2,998,58.2,5,3.2
Maruti,Pune,2017,48000,Diesel,Manual,First,28.4,1248,73.75,5,6.0
Hyundai,Kolkata,2014,41000,Petrol,Manual,First,18.9,1197,82.0,5,3.14
Renault,Jaipur,2016,26000,Petrol,Manual,First,25.17,799,53.3,5,2.55
Tata,Jaipur,2012,30000,Petrol,Manual,Second,15.64,1193,64.08,5,2.3
Ford,Hyderabad,2014,74624,Diesel,Manual,First,20.0,1399,68.05,5,5.65
Porsche,Kochi,2015,47877,Diesel,Automatic,First,15.15,2967,240.0,5,48.22
Maruti,Jaipur,2016,35000,Petrol,Manual,First,24.07,998,67.1,5,3.0
Volkswagen,Ahmedabad,2015,52123,Diesel,Manual,First,20.34,1498,103.2,5,7.5
Mahindra,Bangalore,2005,90000,Diesel,Manual,First,10.5,2179,120.0,8,2.6
BMW,Mumbai,2018,1400,Diesel,Automatic,First,18.56,1995,190.0,5,61.25
Honda,Chennai,2009,122000,Petrol,Manual,Second,17.0,1497,118.0,5,3.5
Mini,Kochi,2016,21110,Petrol,Automatic,First,17.44,1998,189.08,4,28.95
Mitsubishi,Pune,2015,78000,Diesel,Automatic,First,13.5,2477,175.56,6,15.0
Maruti,Jaipur,2012,72000,Diesel,Manual,First,19.3,1248,73.9,5,4.25
Bentley,Hyderabad,2006,48000,Petrol,Automatic,First,8.6,5998,552.0,4,59.0
Maruti,Pune,2013,43486,Diesel,Manual,First,20.77,1248,88.76,7,6.6
Toyota,Hyderabad,2007,199000,Diesel,Manual,Second,12.8,2494,102.0,7,5.2
Mercedes-Benz,Chennai,2010,34000,Petrol,Manual,First,11.7,1796,178.0,5,10.0
Mercedes-Benz,Bangalore,2016,37944,Diesel,Automatic,First,14.84,2143,167.62,5,35.0
Ford,Mumbai,2017,30000,Diesel,Manual,First,22.7,1498,89.84,5,8.75
Toyota,Coimbatore,2015,64005,Petrol,Manual,First,17.71,1197,78.9,5,4.57
Hyundai,Delhi,2012,62000,Petrol,Manual,First,20.36,1197,78.9,5,2.5
Land,Kochi,2014,59885,Diesel,Automatic,First,12.39,2179,147.51,5,20.11
Toyota,Hyderabad,2011,144471,Diesel,Manual,First,12.8,2494,102.0,8,7.8
Hyundai,Coimbatore,2011,63991,Petrol,Manual,First,18.5,1197,80.0,5,3.61
Nissan,Mumbai,2015,34895,Petrol,Automatic,First,19.15,1198,75.94,5,4.6
BMW,Ahmedabad,2015,97003,Diesel,Automatic,First,15.87,2993,308.43,5,85.0
Honda,Kolkata,2015,45000,Petrol,Automatic,First,16.8,1497,118.0,5,5.25
Honda,Delhi,2013,45000,Diesel,Manual,Second,25.8,1498,98.6,5,3.3
Toyota,Bangalore,2013,100000,Diesel,Manual,Second,11.5,2982,171.0,7,17.75
Land,Delhi,2016,70000,Diesel,Automatic,First,12.97,2179,187.7,5,35.0
Hyundai,Coimbatore,2016,37023,Diesel,Manual,First,19.67,1582,126.2,5,13.39
Chevrolet,Chennai,2012,81000,Diesel,Manual,First,25.44,936,56.3,5,2.5
Toyota,Kochi,2017,20789,Diesel,Automatic,First,11.36,2755,171.5,7,18.36
Maruti,Jaipur,2015,68310,Diesel,Manual,First,23.4,1248,74.0,5,5.95
Hyundai,Mumbai,2015,47250,Diesel,Manual,Second,19.67,1582,126.2,5,11.0
Land,Delhi,2014,47000,Diesel,Automatic,Second,12.65,2993,255.0,5,64.75
Honda,Hyderabad,2017,128000,Diesel,Manual,First,25.8,1498,98.6,5,6.3
Hyundai,Kochi,2017,17702,Petrol,Manual,First,15.29,1591,121.3,5,11.94
Volkswagen,Mumbai,2014,34987,Petrol,Automatic,First,18.19,1197,103.5,5,5.95
Honda,Ahmedabad,2017,37000,Diesel,Manual,First,26.0,1498,98.6,5,11.0
Hyundai,Coimbatore,2017,38271,Petrol,Manual,First,15.29,1591,121.3,5,12.53
Ford,Bangalore,2012,32510,Diesel,Manual,Second,20.0,1399,68.0,5,3.75
BMW,Pune,2014,88000,Diesel,Automatic,First,14.69,2993,258.0,5,27.0
Mitsubishi,Pune,2012,116000,Diesel,Manual,First,10.5,2835,107.2,6,9.95
Renault,Jaipur,2013,156000,Diesel,Manual,First,19.87,1461,83.8,5,4.2
Maruti,Delhi,2010,75319,Petrol,Manual,Second,21.1,1197,85.8,5,2.0
Hyundai,Kolkata,2013,28000,Petrol,Manual,First,18.9,1197,82.0,5,3.25
Mercedes-Benz,Bangalore,2017,16500,Diesel,Automatic,First,17.9,2143,136.0,5,34.0
BMW,Coimbatore,2016,75637,Diesel,Automatic,First,22.48,1995,190.0,5,30.37
Hyundai,Kochi,2018,32854,Petrol,Automatic,First,13.0,1591,121.3,5,12.6
Renault,Kochi,2019,6568,Petrol,Manual,First,25.17,799,53.3,5,5.09
Audi,Bangalore,2014,30000,Diesel,Automatic,First,14.94,2967,241.4,5,24.5
Maruti,Kochi,2018,17804,Diesel,Manual,Second,28.09,1248,88.5,5,7.97
Honda,Delhi,2011,69768,Petrol,Manual,First,16.0,1198,90.0,5,2.9
BMW,Kochi,2016,62404,Diesel,Automatic,First,22.69,1995,190.0,5,21.33
Hyundai,Bangalore,2012,97000,Diesel,Automatic,Second,19.08,1582,126.32,5,6.5
Hyundai,Coimbatore,2016,55687,Diesel,Manual,First,21.38,1396,88.7,5,12.15
Volkswagen,Kolkata,2014,17000,Petrol,Manual,First,15.04,1598,103.2,5,4.25
BMW,Coimbatore,2017,34232,Diesel,Automatic,First,21.76,1995,190.0,5,35.84
Honda,Chennai,2004,135000,Petrol,Automatic,Third,14.4,1997,152.0,5,3.0
Renault,Chennai,2012,80000,Diesel,Manual,First,19.72,1461,108.45,5,6.75
Hyundai,Bangalore,2014,31045,Petrol,Manual,Second,18.6,1197,81.83,5,5.65
Volkswagen,Pune,2013,58000,Diesel,Automatic,Second,16.96,1968,138.03,5,7.5
Hyundai,Kochi,2018,35480,Diesel,Manual,First,19.67,1582,126.2,5,13.34
Maruti,Hyderabad,2016,62287,Diesel,Manual,First,28.09,1248,88.5,5,7.9
Hyundai,Coimbatore,2015,46162,Diesel,Manual,First,22.54,1396,88.73,5,6.98
Hyundai,Mumbai,2014,9200,Petrol,Manual,First,17.01,1591,121.3,5,5.75
Volkswagen,Kolkata,2012,55339,Diesel,Manual,First,22.07,1199,73.9,5,2.65
Volkswagen,Kolkata,2011,55476,Diesel,Manual,First,22.07,1199,73.9,5,2.49
Maruti,Pune,2007,68553,Petrol,Manual,Second,15.0,1586,104.68,5,1.5
Honda,Kochi,2016,67376,Diesel,Manual,First,24.5,1498,98.6,7,6.5
Renault,Hyderabad,2013,42000,Diesel,Manual,First,19.64,1461,108.45,5,8.0
Toyota,Coimbatore,2019,28069,Diesel,Automatic,First,12.9,2755,174.5,7,30.85
Volvo,Kochi,2014,93144,Diesel,Automatic,First,14.7,1984,181.0,5,17.15
Maruti,Hyderabad,2014,24300,Petrol,Automatic,First,23.1,998,67.04,5,4.55
Maruti,Hyderabad,2015,47883,Diesel,Manual,Second,26.21,1248,88.5,5,7.4
Audi,Kochi,2013,12467,Diesel,Automatic,First,12.8,1968,167.6,5,25.64
BMW,Kolkata,2013,56683,Diesel,Automatic,Second,17.05,1995,184.0,5,13.5
Ford,Bangalore,2013,38000,Petrol,Manual,First,15.6,1196,70.0,5,3.55
Hyundai,Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582,126.2,5,15.0
Hyundai,Pune,2007,80000,Petrol,Manual,Second,13.9,1599,103.2,5,1.95
Honda,Pune,2006,125000,Petrol,Manual,Second,13.5,1799,130.0,5,2.3
Toyota,Chennai,2013,123000,Diesel,Manual,Second,12.55,2982,168.5,7,15.0
Hyundai,Chennai,2012,70000,Petrol,Manual,First,20.36,1197,78.9,5,3.15
Nissan,Hyderabad,2012,87982,Diesel,Manual,First,21.64,1461,84.8,5,5.0
BMW,Jaipur,2013,40714,Diesel,Automatic,Second,18.12,1995,190.0,5,24.75
Chevrolet,Pune,2008,83000,Diesel,Manual,Second,16.52,1991,123.7,5,2.6
Hyundai,Ahmedabad,2011,86000,Petrol,Manual,First,20.36,1197,78.9,5,3.75
Skoda,Ahmedabad,2009,60002,Diesel,Manual,Second,17.5,1896,106.0,5,4.85
Mercedes-Benz,Jaipur,2013,60000,Diesel,Automatic,First,10.0,2148,170.0,5,27.0
Honda,Kolkata,2014,84677,Diesel,Manual,First,25.8,1498,98.6,5,3.0
BMW,Delhi,2017,23000,Diesel,Automatic,First,20.68,1995,190.0,5,28.75
Toyota,Hyderabad,2016,81424,Diesel,Manual,First,12.99,2494,100.6,8,14.49
Porsche,Delhi,2013,36400,Diesel,Automatic,First,7.5,4806,394.3,4,72.0
Nissan,Chennai,2012,70000,Diesel,Manual,Second,22.71,1461,84.8,5,4.0
Maruti,Delhi,2015,40000,Diesel,Manual,Second,26.59,1248,74.0,5,4.5
Maruti,Mumbai,2019,600,Petrol,Automatic,First,21.5,1197,81.8,5,6.25
Volkswagen,Pune,2015,65320,Diesel,Automatic,Second,16.96,1968,138.03,5,11.5
Honda,Pune,2009,79000,Petrol,Manual,Third,9.8,2354,180.0,5,3.1
Honda,Mumbai,2018,5000,Petrol,Manual,First,17.8,1497,117.3,5,10.11
